trial,dAB,dist2000,pre,ft2000
chair_c0_75135e879341721c1cf9f632ab9ad62b_1,0.3821892006918226,0.1766116667036555,-0.1001685261726379,0.1800964772701263
chair_c0_75135e879341721c1cf9f632ab9ad62b_2,0.39629030341111526,0.1739601548475527,-0.058555781841278,0.2014523446559906
chair_c0_da918b121ca55feb9b9f2eb77f5e247e_0,0.19444134663783463,0.0946038104457987,-0.0770128965377807,-0.0064519643783569
chair_c0_da918b121ca55feb9b9f2eb77f5e247e_1,0.19444134663783463,0.0946038104457987,0.0540146827697753,0.0669041872024536
chair_c0_da918b121ca55feb9b9f2eb77f5e247e_2,0.09999390705187539,0.0694070781697653,-0.1185849905014038,-0.0592493414878845
chair_c0_4a24652fbf2bed7e93583c67df8faf1_0,0.42300684554469625,0.269112285089124,0.0359644889831543,0.1023216843605041
chair_c0_4a24652fbf2bed7e93583c67df8faf1_1,0.47651623701126666,0.2295643818525306,0.0286867618560791,0.0472779273986816
chair_c0_4a24652fbf2bed7e93583c67df8faf1_2,0.42300684554469625,0.269112285089124,0.0128015279769897,0.1292411088943481
chair_c0_1d2745e280ea2d513c8d0fdfb1cc2535_0,0.5684754333213409,0.2492190464713097,0.1127500832080841,0.1840476393699646
chair_c0_1d2745e280ea2d513c8d0fdfb1cc2535_1,0.5684754333213409,0.2492190464713097,0.2684242129325866,0.3186758756637573
chair_c0_1d2745e280ea2d513c8d0fdfb1cc2535_2,0.5447407737037783,0.252297517379612,0.0706942975521087,0.2034290432929992
chair_c0_2bcf0b0586570ffe6c63b8b48495261a_0,0.2656773254361515,0.132496850686068,0.0602837800979614,0.0943663120269775
chair_c0_2bcf0b0586570ffe6c63b8b48495261a_1,0.14648457861709385,0.1314457967486074,0.0974937677383422,0.1671556830406189
chair_c0_2bcf0b0586570ffe6c63b8b48495261a_2,0.24709621624211986,0.1401768480312759,0.0357686877250671,0.1603509187698364
chair_c0_4e26eab28703c12bdd5f3f2440a93d21_0,0.19924939016708332,0.0996259083646371,-0.0727389454841613,0.0135766267776489
chair_c0_4e26eab28703c12bdd5f3f2440a93d21_1,0.16829381848543812,0.0926475505607412,-0.0025526583194732,0.0117111802101135
chair_c0_4e26eab28703c12bdd5f3f2440a93d21_2,0.11723556265612411,0.1198363950856944,0.0508070588111877,0.0598589777946472
chair_c0_40a9dd43155979e7c40cffb9454b27e_0,0.28300779586801583,0.1650392271272481,0.1337128281593322,0.1235715746879577
chair_c0_40a9dd43155979e7c40cffb9454b27e_1,0.27099130633294033,0.167846705983525,0.1243196725845336,0.3586590588092804
chair_c0_40a9dd43155979e7c40cffb9454b27e_2,0.28300779586801583,0.1650392271272481,0.0114974379539489,0.0167497992515563
chair_c0_52a7930e87e75591a78e44eefea09073_0,0.15062793609140557,0.1178618866773276,0.0791099667549133,0.0396108627319335
chair_c0_52a7930e87e75591a78e44eefea09073_1,0.11412925353090397,0.073034581682531,0.0272352695465087,0.0098923444747924
chair_c0_52a7930e87e75591a78e44eefea09073_2,0.11684844941158534,0.0703830698264282,0.0964305400848388,0.0066654086112976
chair_c0_317b404839dea88d827b401415ba9e3c_0,0.2567759948025312,0.1776929773489209,-0.0214200317859649,0.005904734134674
chair_c0_317b404839dea88d827b401415ba9e3c_1,0.26256832731354507,0.1901492969232586,0.177676647901535,0.2126419842243194
chair_c0_317b404839dea88d827b401415ba9e3c_2,0.373174573080551,0.2249499529237505,0.0746804475784301,0.3079675436019897
chair_c0_59f4a5d8390c3c3d5fce6078044eb87_0,0.2616443800865216,0.1441278423057372,0.1930695176124572,0.0929394364356994
chair_c0_59f4a5d8390c3c3d5fce6078044eb87_1,0.23833605546048253,0.1891867010786429,-0.0500980615615844,-0.0094134211540222
chair_c0_59f4a5d8390c3c3d5fce6078044eb87_2,0.28356007241271985,0.2092321939868515,0.1455020308494568,0.2273834347724914
chair_c0_d5b9579151041cbd9b9f2eb77f5e247e_0,0.09999390705187539,0.0694070781697653,-0.0678772926330566,-0.0108168721199035
chair_c0_d5b9579151041cbd9b9f2eb77f5e247e_1,0.09319043344618883,0.0965959226947184,-0.0717252492904663,-0.067006766796112
chair_c0_d5b9579151041cbd9b9f2eb77f5e247e_2,0.06988113606142377,0.0667555663136625,-0.0156106352806091,0.0385534167289733
chair_c0_e12ac2c1c707b7b2f45a7a3d26bcb6ad_0,0.3749292343765236,0.2587698121962666,0.1013381481170654,0.2957554459571838
chair_c0_e12ac2c1c707b7b2f45a7a3d26bcb6ad_1,0.3675584934214037,0.1899201075170266,0.1891303062438964,0.2134342193603515
chair_c0_e12ac2c1c707b7b2f45a7a3d26bcb6ad_2,0.3955619645184818,0.2675491327389558,-0.044204831123352,0.0469279289245605
chair_c0_fe99f16c2532cdd07ba99ad16fdc05cd_0,0.23055209004581334,0.1622618592592505,0.109283447265625,0.0398190021514892
chair_c0_fe99f16c2532cdd07ba99ad16fdc05cd_1,0.18501619978024997,0.1790033544670034,0.1173365116119384,0.2338160276412964
chair_c0_fe99f16c2532cdd07ba99ad16fdc05cd_2,0.3883996811962249,0.239590847592599,-0.0187162160873413,0.0726333856582641
chair_c0_79030f846b4dee0f9d709998b2d6e774_0,0.6672874567282838,0.4077428455800566,0.0308149456977844,0.1129390597343444
chair_c0_79030f846b4dee0f9d709998b2d6e774_1,0.6371254751948952,0.4419112260367457,0.1187933087348938,0.1335392296314239
chair_c0_79030f846b4dee0f9d709998b2d6e774_2,0.7424673267701463,0.3886292235785286,0.0218288898468017,0.0830443203449249
chair_c0_372118e3595c328c713decb1a0563b12_0,0.4530604561526739,0.2509165841034036,-0.0193575024604797,0.0102568864822387
chair_c0_372118e3595c328c713decb1a0563b12_1,0.38980761233225636,0.2332781236335601,0.1341508626937866,0.1180789768695831
chair_c0_372118e3595c328c713decb1a0563b12_2,0.4322716376960498,0.2341436635408338,0.0583879351615905,0.1162316799163818
chair_c0_81e60b07ea1090bf58e4244f8066a2ba_0,0.7017782550968935,0.3548172053957899,0.225562036037445,0.1916530728340149
chair_c0_81e60b07ea1090bf58e4244f8066a2ba_1,0.5982020573496353,0.350913877439629,-0.1069944500923156,0.0134390592575073
chair_c0_81e60b07ea1090bf58e4244f8066a2ba_2,0.6315735717435998,0.3316878787095307,-0.013494849205017,-0.0093475580215454
chair_c0_e3a838cb224367c59fce07ae6c046b8c_0,0.36789391891761514,0.1462992872169156,0.1353481411933899,0.3220367282629013
chair_c0_e3a838cb224367c59fce07ae6c046b8c_1,0.26770608018053155,0.2204989773015271,0.0445470213890075,0.0392613410949707
chair_c0_e3a838cb224367c59fce07ae6c046b8c_2,0.3553586136250324,0.1990863797114709,0.0229275822639465,0.2231574356555938
chair_c0_4cc4cb9b533e8b84b04cb542e2c50eb4_0,0.4876524893714549,0.2461420813515563,0.1522822380065918,0.2467114329338073
chair_c0_4cc4cb9b533e8b84b04cb542e2c50eb4_1,0.28156735185980675,0.196582852972018,0.0454943180084228,0.0616459250450134
chair_c0_4cc4cb9b533e8b84b04cb542e2c50eb4_2,0.5024581708600018,0.2234077464729216,0.2700662612915039,0.2452355623245239
chair_c0_40f188600cf8362b654ea6737b0d3597_0,0.21958050536079599,0.1302385711267562,0.125154435634613,0.2910609245300293
chair_c0_40f188600cf8362b654ea6737b0d3597_1,0.21378752834071957,0.1596626327883772,0.170544683933258,0.3316561281681061
chair_c0_40f188600cf8362b654ea6737b0d3597_2,0.17440560823831108,0.1571673146245837,0.1044299006462097,0.2853115200996399
chair_c0_28d3e0a4e4201ddb19ed4d1541e44f14_0,0.4572338367025909,0.2596492989990012,0.2035263776779174,0.2945927679538727
chair_c0_28d3e0a4e4201ddb19ed4d1541e44f14_1,0.2630392327475648,0.2620712185369205,0.0487260818481445,0.2230084538459777
chair_c0_28d3e0a4e4201ddb19ed4d1541e44f14_2,0.4572338367025909,0.2596492989990012,0.1187290549278259,0.251382052898407
chair_c0_dee24ea8622e2005dd0e1ff930f92c75_0,0.3882614068820516,0.2234874897206046,0.1580533683300018,0.2364954948425293
chair_c0_dee24ea8622e2005dd0e1ff930f92c75_1,0.2847736130744728,0.1985103037989883,0.0780473947525024,0.077288269996643
chair_c0_dee24ea8622e2005dd0e1ff930f92c75_2,0.3193168980522789,0.214204483774022,0.114009141921997,0.2276641726493835
chair_c0_f2ef238e2e4615e92cf8e80367b40c9a_0,0.36070544874356325,0.1686929341718264,0.0314643383026123,0.0949353575706482
chair_c0_f2ef238e2e4615e92cf8e80367b40c9a_1,0.3030098634484001,0.1665094252290395,0.0122715234756469,0.0130609273910522
chair_c0_f2ef238e2e4615e92cf8e80367b40c9a_2,0.4005325336847855,0.1955905040372809,0.0797144174575805,0.1160402297973632
chair_c0_5ab67b30e17a2ed1c862eec8232fff1e_0,0.33409990464775596,0.1659948869717685,0.1785624027252197,0.2393333911895752
chair_c0_5ab67b30e17a2ed1c862eec8232fff1e_1,0.31499710610490206,0.1557285035990761,0.0043647289276123,0.0096630454063415
chair_c0_5ab67b30e17a2ed1c862eec8232fff1e_2,0.2632109526867463,0.1657373704721082,-0.0771578550338745,-0.0875664353370666
chair_c0_7715c9c229d80afaf487e71bd57b6e0c_0,0.3683021897260307,0.2618244213889272,0.1451067328453064,0.2297114431858062
chair_c0_7715c9c229d80afaf487e71bd57b6e0c_1,0.3683021897260307,0.2618244213889272,0.1806290745735168,0.272040843963623
chair_c0_7715c9c229d80afaf487e71bd57b6e0c_2,0.3282634360012233,0.234474910311894,0.217282623052597,0.3327205181121826
chair_c0_8b4b176d9393676d5e1f306d831137e1_0,0.6661226675216367,0.4123194462850357,0.2184759378433227,0.344254732131958
chair_c0_8b4b176d9393676d5e1f306d831137e1_1,0.7503891073254729,0.20808518261412,-0.0274581909179687,0.0029214620590209
chair_c0_8b4b176d9393676d5e1f306d831137e1_2,0.7427724431899317,0.2782767224882025,0.10578653216362,0.3048599362373352
chair_c0_94b55dcb770626d9c8687ff9b0b4e4ac_0,0.3193168980522789,0.214204483774022,-0.0501374006271362,0.119462251663208
chair_c0_94b55dcb770626d9c8687ff9b0b4e4ac_1,0.2555432659429854,0.1235976035277258,-0.0747967958450317,-0.0386571288108825
chair_c0_94b55dcb770626d9c8687ff9b0b4e4ac_2,0.3058007449492235,0.1401805867360174,0.0368066430091857,0.0337769389152526
chair_c0_510fdcfcba1bc18ea1081ad712f6fb3_0,0.32532447853251223,0.3147597206145553,0.2138409614562988,0.2456808686256408
chair_c0_510fdcfcba1bc18ea1081ad712f6fb3_1,0.5913704909391554,0.2701720671293399,0.1146811544895172,0.1146818995475769
chair_c0_510fdcfcba1bc18ea1081ad712f6fb3_2,0.4512876702989006,0.2779183323413447,0.2436927556991577,0.2931406795978546
chair_c0_91de3157ea61d943f27383fc5a5a711c_0,0.28156735185980675,0.196582852972018,0.1070262789726257,0.2610607743263244
chair_c0_91de3157ea61d943f27383fc5a5a711c_1,0.28156735185980675,0.196582852972018,0.1971157789230346,0.1261167973279953
chair_c0_91de3157ea61d943f27383fc5a5a711c_2,0.3775771379331737,0.2537664466569625,0.2257910966873169,0.1621852368116378
chair_c0_58ef4177c711f38fe302d4da760c718f_0,0.3022594696765448,0.1323781763336739,0.1264103055000305,0.3059300035238266
chair_c0_58ef4177c711f38fe302d4da760c718f_1,0.14834692301586383,0.1620053739305794,-0.0837154388427734,-0.0139538645744323
chair_c0_58ef4177c711f38fe302d4da760c718f_2,0.14834692301586383,0.1620053739305794,0.0860121846199035,0.0818898677825927
chair_c0_e62b187f6741283bd8f27b2e727c3511_0,0.2456068017812726,0.1540888437162814,0.0250435471534729,0.1584085524082183
chair_c0_e62b187f6741283bd8f27b2e727c3511_1,0.29747896977348565,0.1608941976211309,0.1419415473937988,0.200971245765686
chair_c0_e62b187f6741283bd8f27b2e727c3511_2,0.3619423889612787,0.206736875823058,0.1976720988750457,0.2074237465858459
chair_c0_2b9fa5950d81d925cf004563556ddb36_0,0.24042657430555048,0.2506411702592983,0.0379699170589447,0.232730895280838
chair_c0_2b9fa5950d81d925cf004563556ddb36_1,0.4512876702989006,0.2779183323413447,0.2511100769042969,0.2913276553153991
chair_c0_2b9fa5950d81d925cf004563556ddb36_2,0.5519463003055463,0.2340431732781954,-0.0095771551132202,0.0736897885799408
chair_c0_e0df9f745fe38b389bac1502ed0eb150_0,0.36850388923655253,0.1926123931199072,0.2188254594802856,0.1748493611812591
chair_c0_e0df9f745fe38b389bac1502ed0eb150_1,0.38784695895602217,0.2118740665990944,0.1046713590621948,0.1403447985649109
chair_c0_e0df9f745fe38b389bac1502ed0eb150_2,0.38784695895602217,0.2118740665990944,0.260466992855072,0.3120517283678055
chair_c0_e9c9d998f7b0de3ca6afe5903a01a59_0,0.21273760142326492,0.0904831047980963,0.0356940031051635,0.0666882395744323
chair_c0_e9c9d998f7b0de3ca6afe5903a01a59_1,0.12179662303010075,0.1333623905933418,-0.0455227494239807,0.0027670860290527
chair_c0_e9c9d998f7b0de3ca6afe5903a01a59_2,0.21784586862917932,0.1176719493230495,0.1325005888938903,0.1510739922523498
chair_c0_2bd045838a2282ab5205884f75aba3a_0,0.18731247909946847,0.1038386121330243,0.0037429332733154,-0.0149347782135009
chair_c0_2bd045838a2282ab5205884f75aba3a_1,0.2640879526090574,0.1419342848237216,0.0073380470275878,0.0939390063285827
chair_c0_2bd045838a2282ab5205884f75aba3a_2,0.2640879526090574,0.1419342848237216,-0.0279953479766845,0.0754160284996032
chair_c0_74518f7c342b49191030665054ebb2a9_0,0.247659570450948,0.1370180937102345,0.1770651340484619,0.1654953956604004
chair_c0_74518f7c342b49191030665054ebb2a9_1,0.28798276448403615,0.1484608373895029,-0.0517966747283935,-0.0284967422485351
chair_c0_74518f7c342b49191030665054ebb2a9_2,0.2160099144703922,0.1398435946008397,0.1242713034152984,0.1877880096435547
chair_c1_b7e01301bb1eef41f92f3e7bff4c4ab0_0,0.3067640083412082,0.2749091940002584,-0.0622846186161041,-0.0200911164283752
chair_c1_b7e01301bb1eef41f92f3e7bff4c4ab0_1,0.5035982050676777,0.2910263022708134,-0.0080436170101165,0.0397600531578063
chair_c1_b7e01301bb1eef41f92f3e7bff4c4ab0_2,0.3067640083412082,0.2749091940002584,-0.0240552127361297,0.0163949131965637
chair_c1_610b1621d1997ee1daf3c002be658861_0,0.546761396428754,0.291981899553184,0.0571608543395996,0.1055763363838195
chair_c1_610b1621d1997ee1daf3c002be658861_1,0.6906782330087986,0.3239170021452828,0.1569502055644989,0.2268518805503845
chair_c1_610b1621d1997ee1daf3c002be658861_2,0.43600732210981774,0.3223327684342542,0.1148615479469299,0.1202737987041473
chair_c1_e6ea5e70c2f29d881e8fd793667dc14f_0,0.6845578947158131,0.3910526256118023,0.2281024158000946,0.2316105961799621
chair_c1_e6ea5e70c2f29d881e8fd793667dc14f_1,0.553251796024786,0.4055947025701101,0.1326154172420501,0.1359471380710601
chair_c1_e6ea5e70c2f29d881e8fd793667dc14f_2,0.553251796024786,0.4055947025701101,0.2208923101425171,0.1034731268882751
chair_c1_247353514479969ce6fe3612af521500_0,0.485476725397453,0.3163516731275465,0.0503730177879333,0.0847880244255065
chair_c1_247353514479969ce6fe3612af521500_1,0.3827662218415,0.2914306815587868,-0.099543958902359,-0.05916029214859
chair_c1_247353514479969ce6fe3612af521500_2,0.485476725397453,0.3163516731275465,0.0537711381912231,0.1224449872970581
chair_c1_c2076591d588586719fb4103277a6b93_0,0.5951860966642402,0.4181849895889228,0.2848745584487915,0.3636535108089447
chair_c1_c2076591d588586719fb4103277a6b93_1,0.516991453648742,0.331655838143078,-0.0734917819499969,0.0685930848121643
chair_c1_c2076591d588586719fb4103277a6b93_2,0.5951860966642402,0.4181849895889228,0.2336137294769287,0.3019953072071075
chair_c1_9aece6c6436cde6fd9ac1bf1eddffd24_0,0.40273142424766484,0.3114346178092052,-0.0081721544265747,0.0436959862709045
chair_c1_9aece6c6436cde6fd9ac1bf1eddffd24_1,0.33948284575114496,0.3005514790492376,0.0621410906314849,0.1227308511734008
chair_c1_9aece6c6436cde6fd9ac1bf1eddffd24_2,0.4514855793733441,0.3010557031987533,0.0603168606758117,0.1169289052486419
chair_c1_36447db5cf7b5a27ab5c60fa85a57ffd_0,0.48543524664301985,0.3407487291334901,0.0641708374023437,0.1392096579074859
chair_c1_36447db5cf7b5a27ab5c60fa85a57ffd_1,0.24986771395092755,0.2994714694877246,0.0892907381057739,0.0993134379386901
chair_c1_36447db5cf7b5a27ab5c60fa85a57ffd_2,0.5503823748988466,0.3398563110155428,-0.0720757842063903,-0.0745308697223663
chair_c1_3f36e261cc87648ac3bd24f986301745_0,0.5745660816936681,0.2496409516644508,0.1561566293239593,0.1443915069103241
chair_c1_3f36e261cc87648ac3bd24f986301745_1,0.5018032783484652,0.316662958828075,0.1591391861438751,0.1980054378509521
chair_c1_3f36e261cc87648ac3bd24f986301745_2,0.44094262451431876,0.2565799162313628,-0.0004486441612243,0.1310764551162719
chair_c1_ea77c800bba6566aaf7c7ad2549a1b15_0,0.6557041341926657,0.4374435377340492,0.039336621761322,0.0507373213768005
chair_c1_ea77c800bba6566aaf7c7ad2549a1b15_1,0.6916409776398476,0.3897835908117922,0.0342069864273071,0.0154429674148559
chair_c1_ea77c800bba6566aaf7c7ad2549a1b15_2,0.6629251418742006,0.4008361554673273,0.0205385088920593,0.0217985808849334
chair_c1_8a9630332c2cb42644ac83b3e97ad658_0,0.5024817614174765,0.4048691882752274,0.0812429785728454,0.1385942101478576
chair_c1_8a9630332c2cb42644ac83b3e97ad658_1,0.49138046979041916,0.3213974176162876,0.1935789883136749,0.2297740280628204
chair_c1_8a9630332c2cb42644ac83b3e97ad658_2,0.35688463554331984,0.2877460330049741,0.1287735104560852,0.0652615427970886
chair_c1_cc8066a5107a2bf5926f2c1927eee8ee_0,0.6434867600317155,0.4718911954388516,0.1070963740348815,0.1016300320625305
chair_c1_cc8066a5107a2bf5926f2c1927eee8ee_1,0.540654778611241,0.4145587712211789,0.1350198090076446,0.2190928012132644
chair_c1_cc8066a5107a2bf5926f2c1927eee8ee_2,0.5849638995136184,0.3889020166298834,0.0550391674041748,0.1530256271362304
chair_c1_9e1b32f73908cae7e8f8c11a24c52ebb_0,0.4620331626670886,0.3340766966404043,0.2469720840454101,0.2642272114753723
chair_c1_9e1b32f73908cae7e8f8c11a24c52ebb_1,0.6317794560111338,0.3020557663642773,0.2600114345550537,0.304101899266243
chair_c1_9e1b32f73908cae7e8f8c11a24c52ebb_2,0.44145161140093103,0.3801340118626997,-0.0418131351470947,-0.0244870483875274
chair_c1_6932261b5c17f0de4733824eae5cd9ae_0,0.6871320591857552,0.3804276577810854,0.0180357992649078,0.1070414781570434
chair_c1_6932261b5c17f0de4733824eae5cd9ae_1,0.6071375022857922,0.4270564314504158,-0.0981180369853973,-0.0914434790611267
chair_c1_6932261b5c17f0de4733824eae5cd9ae_2,0.6071375022857922,0.4270564314504158,0.0626893043518066,0.090471476316452
chair_c1_512905c0211b947edc6f96c9bb9e3ae6_0,0.3868559518332284,0.3424676294901224,0.0287595987319946,0.123991310596466
chair_c1_512905c0211b947edc6f96c9bb9e3ae6_1,0.5967067889920197,0.3128233157113386,0.0523934960365295,0.1448076367378235
chair_c1_512905c0211b947edc6f96c9bb9e3ae6_2,0.5983202809598152,0.3788278338175467,0.1593011021614074,0.1203543543815612
chair_c1_cbcc5cd1aec9f3413aa677469bbdd68c_0,0.5336693231219352,0.4414173733532019,0.0728747248649597,0.0805713534355163
chair_c1_cbcc5cd1aec9f3413aa677469bbdd68c_1,0.4170778827657746,0.3789705649583937,0.2107492387294769,0.1993585228919983
chair_c1_cbcc5cd1aec9f3413aa677469bbdd68c_2,0.4110612876651334,0.4182098315724437,-0.0420460700988769,0.0334120690822601
chair_c1_f268849e43f64861cb3a30f2c37c38a6_0,0.573073812546014,0.3805586317408197,0.0204024314880371,0.0094559788703918
chair_c1_f268849e43f64861cb3a30f2c37c38a6_1,0.603212850748748,0.4420532569603451,-0.0197742581367492,0.0165596306324005
chair_c1_f268849e43f64861cb3a30f2c37c38a6_2,0.573073812546014,0.3805586317408197,0.1163157224655151,0.0998471975326538
chair_c1_736589cbc46fe6b059f8e31ca87c470e_0,0.6319772613702456,0.4398158852373937,-0.0718711912631988,-0.0184823274612426
chair_c1_736589cbc46fe6b059f8e31ca87c470e_1,0.5820686839640055,0.4223507229093456,0.0235620439052581,0.2089800536632537
chair_c1_736589cbc46fe6b059f8e31ca87c470e_2,0.5147163141358174,0.4682478853282243,0.1854269504547119,0.2297954559326172
chair_c1_7667d0da445e324bba600d75deaf8d3a_0,0.7388572396732764,0.4767891450656604,0.0646510124206543,0.230129599571228
chair_c1_7667d0da445e324bba600d75deaf8d3a_1,0.6838095589813243,0.4452233657410991,-0.0043821930885314,0.0913187265396118
chair_c1_7667d0da445e324bba600d75deaf8d3a_2,0.6902488659760178,0.4595478711541001,0.097287893295288,0.219239741563797
chair_c1_aa154024474ad7d138a720835dbeef20_0,0.6880625037877705,0.4873145357720807,0.068043828010559,0.1577052175998687
chair_c1_aa154024474ad7d138a720835dbeef20_1,0.5152749284926967,0.3600878382339085,-0.0162492096424102,0.0978806018829345
chair_c1_aa154024474ad7d138a720835dbeef20_2,0.5147163141358174,0.4682478853282243,-0.0037294030189514,0.0890593826770782
chair_c1_8d1616ada1d6f239d1f4836ba5ad2863_0,0.4976540903260349,0.3312840757492878,0.0574699938297271,0.0732640027999877
chair_c1_8d1616ada1d6f239d1f4836ba5ad2863_1,0.5033173109445964,0.401303651365917,0.1915485262870788,0.2173168361186981
chair_c1_8d1616ada1d6f239d1f4836ba5ad2863_2,0.4976540903260349,0.3312840757492878,-0.085092693567276,-0.0031158030033111
chair_c1_f1645567130e99a878268642d8df40d1_0,0.3903578956669259,0.3286090233043877,0.1634156107902526,0.2423490285873413
chair_c1_f1645567130e99a878268642d8df40d1_1,0.6264617869850047,0.3414053284688816,0.0963789224624633,0.1947343945503235
chair_c1_f1645567130e99a878268642d8df40d1_2,0.6396291856205727,0.3195753881051729,0.1400855183601379,0.2028364539146423
chair_c1_a9cc6920422b9d9c2af8b1d491b7ebc_0,0.5608319042086383,0.3610529367324124,0.085348904132843,0.1181926429271698
chair_c1_a9cc6920422b9d9c2af8b1d491b7ebc_1,0.4974012893763796,0.3723413892742987,0.2463628053665161,0.2488141059875488
chair_c1_a9cc6920422b9d9c2af8b1d491b7ebc_2,0.331765690388252,0.3510363865991599,0.2611708045005798,0.2342535257339477
chair_c1_672e20cc6ffa29d41c6aa36e5af1449_0,0.49584694465197,0.3487284081319725,-0.0077985227108001,0.0187633633613586
chair_c1_672e20cc6ffa29d41c6aa36e5af1449_1,0.5684024787777475,0.3359321029674785,0.0242922902107238,0.0459067225456237
chair_c1_672e20cc6ffa29d41c6aa36e5af1449_2,0.49584694465197,0.3487284081319725,-0.0101307034492492,0.0755374431610107
chair_c1_3de9a7a40851ceb971a782a4379556c7_0,0.5663042254124357,0.3977495526962181,0.1113379597663879,0.2039813995361328
chair_c1_3de9a7a40851ceb971a782a4379556c7_1,0.4902335873749958,0.3543393118922904,-0.0469663739204406,0.1111287176609039
chair_c1_3de9a7a40851ceb971a782a4379556c7_2,0.4902335873749958,0.3543393118922904,-0.0078962445259094,0.0901811420917511
chair_c1_b267d11790325e6cec7cbf3284585a40_0,0.4312475542387131,0.2747442110272819,0.0508686900138855,0.0894769132137298
chair_c1_b267d11790325e6cec7cbf3284585a40_1,0.39762281023971624,0.2981359999422585,0.1875617802143097,0.2500772476196289
chair_c1_b267d11790325e6cec7cbf3284585a40_2,0.4555053755728453,0.2867073593487627,0.112950325012207,0.0843450427055358
chair_c1_831ca4306245810435836c728d324152_0,0.46488297897479636,0.3562015789549627,-0.0114712119102478,0.1118507981300354
chair_c1_831ca4306245810435836c728d324152_1,0.4649915753251528,0.3928895831027437,0.2728375792503357,0.2034835815429687
chair_c1_831ca4306245810435836c728d324152_2,0.4649915753251528,0.3928895831027437,0.0301313996315002,0.1139182746410369
chair_c1_8cb34663a9e42f95c3bd24f986301745_0,2.040533246638887e-05,0.1848679846413777,-0.0512443780899047,-0.0448713302612304
chair_c1_8cb34663a9e42f95c3bd24f986301745_1,0.6432921280409257,0.2227058439942751,0.1747289896011352,0.2588667571544647
chair_c1_8cb34663a9e42f95c3bd24f986301745_2,0.5489378275363853,0.2529370540587246,0.2118036746978759,0.2484624683856964
chair_c1_6393b49ccd72e8b312cef4e6ce7bea86_0,0.6249776098867047,0.4313073054923461,0.0029680132865905,0.0490188598632812
chair_c1_6393b49ccd72e8b312cef4e6ce7bea86_1,0.5104787131763467,0.4423840000419178,0.0163711905479431,0.1118850409984588
chair_c1_6393b49ccd72e8b312cef4e6ce7bea86_2,0.6651776185789073,0.4081247092264141,0.1016751527786254,0.0986102223396301
chair_c1_2d204f50f33b3994fe52ffd0e748a1ab_0,0.6274033517678028,0.3803253296370429,0.1481079459190368,0.1819987595081329
chair_c1_2d204f50f33b3994fe52ffd0e748a1ab_1,0.6410699363421744,0.369045592722071,0.2554314732551574,0.3060908317565918
chair_c1_2d204f50f33b3994fe52ffd0e748a1ab_2,0.6253907392074124,0.3606546243538439,0.3313723802566528,0.3746931999921798
chair_c1_c8963b0930306a61781cbff504e4168d_0,0.3390058130884551,0.2348153171777082,0.0171180665493011,0.0346944034099578
chair_c1_c8963b0930306a61781cbff504e4168d_1,0.23966251307559894,0.3067871529918907,0.0991532802581787,0.2194041609764099
chair_c1_c8963b0930306a61781cbff504e4168d_2,0.34868109066080266,0.322622085306786,0.0012406110763549,0.0179262161254882
chair_c1_8617fc907ff8cb36597976c675750537_0,0.5485460559128486,0.4325044992843027,0.0952965021133422,0.1202792525291442
chair_c1_8617fc907ff8cb36597976c675750537_1,0.46655001785842654,0.3378703404664804,0.2588066458702087,0.328413188457489
chair_c1_8617fc907ff8cb36597976c675750537_2,0.5608319042086383,0.3610529367324124,0.2916289269924164,0.2907914221286773
chair_c1_317a2cc9f3b54a48283b00891f680579_0,0.7032341924978341,0.4329094778788898,0.0035624802112579,0.018953800201416
chair_c1_317a2cc9f3b54a48283b00891f680579_1,0.5663042254124357,0.3977495526962181,0.1657861769199371,0.2548283338546753
chair_c1_317a2cc9f3b54a48283b00891f680579_2,0.5663042254124357,0.3977495526962181,0.2210339307785034,0.2998814284801483
chair_c1_9979c8433d92fd80d1dcc55e36186e4e_0,0.29776297474646707,0.2283829801714387,-0.0316753387451171,0.0320320725440979
chair_c1_9979c8433d92fd80d1dcc55e36186e4e_1,0.3877762374640682,0.2764757617279266,0.1751845777034759,0.2968529909849167
chair_c1_9979c8433d92fd80d1dcc55e36186e4e_2,0.29776297474646707,0.2283829801714387,0.2042524218559265,0.2957528233528137
chair_c1_b19f85fcd46f456bd5cba62773b8025b_0,0.6747605644267144,0.4303700660570037,0.0191644430160522,0.0732752680778503
chair_c1_b19f85fcd46f456bd5cba62773b8025b_1,0.6747605644267144,0.4303700660570037,-0.0318947434425354,0.0510341823101043
chair_c1_b19f85fcd46f456bd5cba62773b8025b_2,0.8256757768713494,0.3922649847164804,0.0747489929199218,0.1318148374557495
chair_c1_447856e1071e8b83c036a40816608369_0,0.5453397477191277,0.3014044414432871,0.1688455641269683,0.2859205901622772
chair_c1_447856e1071e8b83c036a40816608369_1,0.5098012083620963,0.3175998959737928,0.1506721377372741,0.1498718559741974
chair_c1_447856e1071e8b83c036a40816608369_2,0.35928942959279886,0.3226415817624523,0.0648509860038757,0.0706886053085327
chair_c1_120735afde493c277ff6ace05b36a5_0,0.4409554551031747,0.2565792104568967,0.0625833868980407,0.1170033514499664
chair_c1_120735afde493c277ff6ace05b36a5_1,0.5745734584722328,0.2496402458899847,0.1121973395347595,0.2206409275531768
chair_c1_120735afde493c277ff6ace05b36a5_2,0.5393410779202423,0.275767323890124,0.046442687511444,0.0926902890205383
