model,trial,knn10,nn1,cov,margin,pre
3,shapenet877,0.26677301474323617,0.16298426327625792,0.0,0.1987701058387756,0.0178351402282714
3,shapenet906,0.39889269604672795,0.24617042133110828,0.0,0.0973742008209228,0.0447152853012084
3,shapenet918,0.5190832893515996,0.34836930180612846,0.0,0.0921991467475891,-0.0076104998588562
3,shapenet942,0.5275039283628823,0.2862585307672885,0.0,0.203924298286438,0.1604292690753936
3,shapenet943,0.26677301474323617,0.16298426327625792,0.0,0.0609081983566284,-0.0192859172821044
3,shapenet966,0.5772636363846151,0.3684424625099968,0.0,0.1744672656059265,0.0886536538600921
3,shapenet989,0.36029757116927186,0.23685784551013217,0.0,-0.0134755671024322,-0.0186413526535034
3,shapenet1005,0.34105840251807373,0.16005733510012077,0.0,0.247564822435379,0.0517405867576599
3,shapenet1019,0.4809579941875135,0.31389665622930213,0.0,0.1552823185920715,0.1106313467025756
3,shapenet1023,0.21818908570420925,0.1018814760773139,0.8958797346140275,0.0876875221729278,0.0011004209518432
3,shapenet1070,0.3121763089132415,0.19121530596924613,0.0,0.218732476234436,0.0718432664871215
3,shapenet1074,0.21777611734933172,0.12513977766979167,0.34657359027997264,0.2843655198812485,0.1257690191268921
3,shapenet1079,0.4883754709353339,0.35847224901521263,0.0,0.2211354076862335,0.1123298406600952
3,shapenet1113,0.2413208909543461,0.1484110241008998,0.34657359027997264,0.093054175376892,-0.0017550587654113
3,shapenet1141,0.48003957430982613,0.28430799815716307,0.0,-0.0533061623573303,-0.0316673517227172
3,shapenet1142,0.4810890058191477,0.2999304095710767,0.0,0.1930837035179138,0.1275563836097717
3,shapenet1149,0.4830600369276886,0.3099107112119957,0.5493061443340549,0.1645206809043884,0.1033546924591064
3,shapenet1186,0.6311846912258978,0.43477540827635164,0.0,0.075323462486267,-0.0476050376892089
3,shapenet1234,0.5950362764411559,0.43282034636267763,0.0,0.0765275359153747,0.0737968981266021
3,shapenet1250,0.5067225044472949,0.3376200860683799,0.0,0.269898772239685,0.1765790581703186
3,shapenet1255,0.3562390673263779,0.17108453577938232,0.0,-0.0063429772853851,-0.0990598201751709
3,shapenet1263,0.45137312551601494,0.2952959565048257,0.0,0.3774447571486234,0.2409014403820037
3,shapenet1296,0.47524372347973054,0.2891997235907058,0.0,0.2537658214569092,0.1303049027919769
3,shapenet1312,0.3971948611440458,0.20390727951867127,0.0,0.3469423502683639,0.2861449420452118
3,shapenet1321,0.41372576599176336,0.3365427628730812,0.0,0.1398348808288574,0.181105375289917
3,shapenet1357,0.3900838823594187,0.19856162920193487,0.0,0.2192605137825012,0.1531468033790588
3,shapenet1361,0.5713087893838653,0.42600710610496634,0.0,0.2987682372331619,0.1332599520683288
3,shapenet1397,0.27849038109413027,0.11156430278010299,0.34657359027997264,0.2309780865907669,0.0369682908058166
3,shapenet1402,0.5764346941413863,0.498522188984055,0.0,0.2405274212360382,0.1425018906593322
3,shapenet1470,0.3167878340222449,0.14336571791977676,0.34657359027997264,0.1533080339431762,0.0665143132209777
3,shapenet1491,0.5243567756897941,0.45803178755228446,0.0,0.2449428737163543,0.2346081137657165
4,shapenet19,0.513413486355298,0.3254170327721008,0.0,0.1951972842216491,0.0506070256233215
4,shapenet22,0.3786495217432181,0.20164959276645322,0.0,0.2751778364181518,0.1911990642547607
4,shapenet25,0.47442094617865427,0.19674356980394897,0.0,0.3004715144634247,0.2099207639694214
4,shapenet74,0.4820065942789953,0.4390614921627656,0.0,-0.0624094009399414,-0.0312279462814331
4,shapenet118,0.4124652987563992,0.32863880202339835,0.0,0.0697969049215316,0.0405457615852355
4,shapenet119,0.5629504790488868,0.35015185251223413,0.0,-0.0548219084739685,-0.0691739320755004
4,shapenet126,0.14904585926136907,0.07286304773160018,1.2424533248940002,0.1160977482795715,-0.0086699128150939
4,shapenet184,0.42598416912783194,0.35684692898379167,0.0,0.1452819257974624,0.0380235612392425
4,shapenet186,0.659211421099893,0.4876439358152178,0.0,0.4168314635753631,0.2805328369140625
4,shapenet204,0.44592401649695423,0.33187652525600536,0.0,0.2005497217178344,0.0291332602500915
4,shapenet232,0.5480479991389366,0.35532875475924286,0.0,0.2759907841682434,0.153318852186203
4,shapenet260,0.4309073818546566,0.24422340493565148,0.0,0.1649359762668609,0.0861707031726837
4,shapenet262,0.5932573472477398,0.45530271126562605,0.0,-0.0266355574131011,-0.1050140261650085
4,shapenet268,0.5007445008241601,0.24366975843405658,0.0,0.0247421562671661,-0.0165807008743286
4,shapenet271,0.38041056540121615,0.16171237055319032,0.0,0.1014394760131836,0.066796600818634
4,shapenet289,0.492107888965419,0.25605176305286276,0.0,0.1447953581809997,0.0571181178092956
4,shapenet304,0.43261163628729005,0.30754314175332237,0.0,0.3661604672670364,0.2207829654216766
4,shapenet307,0.18842904352121598,0.13315766203197615,0.0,0.1888880282640457,0.0181713700294494
4,shapenet359,0.2351117709269116,0.17831118663546275,0.0,-0.0214613676071167,-0.0478737950325012
4,shapenet372,0.3487269214171035,0.21374535461231337,0.0,0.1195095926523208,-0.066386193037033
4,shapenet379,0.5163950102063535,0.2934026102168779,0.0,0.1968774795532226,0.1614040732383728
4,shapenet388,0.4618071040217631,0.313315999738515,0.8047189562170501,0.1500442326068878,0.0488551259040832
4,shapenet453,0.2897594615241358,0.18162907002546508,0.0,0.2878110259771347,0.0975065231323242
4,shapenet478,0.5522139108783742,0.44714712302424797,0.0,0.3740904033184051,0.3121097087860107
4,shapenet482,0.5922852278777666,0.4462323311993341,0.0,0.2426643669605255,0.1997835636138916
4,shapenet518,0.5929045839192357,0.3734694775781642,0.0,0.2393212616443634,0.0327659845352172
4,shapenet529,0.3127077815744207,0.16267530045186157,0.0,0.0815111398696899,-0.0335785150527954
4,shapenet535,0.4066622618506064,0.26519665873294507,0.0,0.0137454867362976,-0.0375724732875824
4,shapenet580,0.5781322693078876,0.44447174604297307,0.0,0.123459905385971,0.0883298516273498
4,shapenet592,0.47442094617865427,0.19674356980394897,0.0,0.2853961288928985,0.1592598855495453
4,shapenet608,0.513413486355298,0.3254170327721008,0.0,0.1170125603675842,0.1172828674316406
4,shapenet616,0.5629504790488868,0.35015185251223413,0.0,0.1923747509717941,0.144422709941864
4,shapenet666,0.4124652987563992,0.32863880202339835,0.0,0.2136812210083007,0.120289921760559
4,shapenet683,0.4820065942789953,0.4390614921627656,0.0,0.0028736293315887,0.0489208102226257
4,shapenet686,0.3786495217432181,0.20164959276645322,0.0,0.1540471315383911,0.064503788948059
4,shapenet697,0.5781322693078876,0.44447174604297307,0.0,0.2715971618890762,0.0468218922615051
4,shapenet732,0.14904585926136907,0.07286304773160018,1.2424533248940002,0.0376759767532348,0.0310443639755249
4,shapenet740,0.5078573949902286,0.3405350133170362,0.0,0.3337415903806686,0.1906965374946594
4,shapenet759,0.3949579882696682,0.2510418393617074,0.0,0.0490199923515319,-0.0092963576316833
4,shapenet782,0.34067231465030845,0.2615603244730118,0.0,0.1393549740314483,0.0130805373191833
4,shapenet808,0.17775542139108097,0.12402162834036312,0.34657359027997264,0.0030716061592102,0.0088021755218505
4,shapenet820,0.4750642071453389,0.2935944521863607,0.0,0.2388505041599273,0.1661158204078674
4,shapenet840,0.6037187380547329,0.4784816795461512,0.0,0.127337098121643,0.0693280100822448
4,shapenet846,0.35892996216185247,0.21115206703875689,0.0,0.3428851217031479,0.102748155593872
4,shapenet867,0.5218982092201514,0.26047895107497976,0.0,0.3726133704185486,0.2905645370483398
4,shapenet877,0.27683338703527716,0.2014262532063481,0.0,0.1901940703392028,0.0178351402282714
4,shapenet906,0.3949579882696682,0.2510418393617074,0.0,0.0924489498138427,0.0447152853012084
4,shapenet918,0.6037187380547329,0.4784816795461512,0.0,0.0591447353363037,-0.0076104998588562
4,shapenet942,0.5078573949902286,0.3405350133170362,0.0,0.175757884979248,0.1604292690753936
4,shapenet943,0.27683338703527716,0.2014262532063481,0.0,0.0602734982967376,-0.0192859172821044
4,shapenet966,0.5218982092201514,0.26047895107497976,0.0,0.16631481051445,0.0886536538600921
4,shapenet989,0.34067231465030845,0.2615603244730118,0.0,-0.025312453508377,-0.0186413526535034
4,shapenet1005,0.35892996216185247,0.21115206703875689,0.0,0.2484340518712997,0.0517405867576599
4,shapenet1019,0.4750642071453389,0.2935944521863607,0.0,0.1828442215919494,0.1106313467025756
4,shapenet1023,0.17775542139108097,0.12402162834036312,0.34657359027997264,0.1135964393615722,0.0011004209518432
4,shapenet1070,0.3487269214171035,0.21374535461231337,0.0,0.259986400604248,0.0718432664871215
4,shapenet1074,0.18842904352121598,0.13315766203197615,0.0,0.290272906422615,0.1257690191268921
4,shapenet1079,0.5163950102063535,0.2934026102168779,0.0,0.2224090695381164,0.1123298406600952
4,shapenet1113,0.2351117709269116,0.17831118663546275,0.0,0.0983367562294006,-0.0017550587654113
4,shapenet1141,0.492107888965419,0.25605176305286276,0.0,-0.0426309704780578,-0.0316673517227172
4,shapenet1142,0.43261163628729005,0.30754314175332237,0.0,0.2162495851516723,0.1275563836097717
4,shapenet1149,0.4618071040217631,0.313315999738515,0.8047189562170501,0.223010778427124,0.1033546924591064
4,shapenet1186,0.659211421099893,0.4876439358152178,0.0,0.0652813911437988,-0.0476050376892089
4,shapenet1234,0.5932573472477398,0.45530271126562605,0.0,0.0933782756328582,0.0737968981266021
4,shapenet1250,0.5007445008241601,0.24366975843405658,0.0,0.2637232840061188,0.1765790581703186
4,shapenet1255,0.38041056540121615,0.16171237055319032,0.0,0.0188598930835723,-0.0990598201751709
4,shapenet1263,0.44592401649695423,0.33187652525600536,0.0,0.354469109326601,0.2409014403820037
4,shapenet1296,0.5480479991389366,0.35532875475924286,0.0,0.2664927691221237,0.1303049027919769
4,shapenet1312,0.4309073818546566,0.24422340493565148,0.0,0.3167460560798645,0.2861449420452118
4,shapenet1321,0.42598416912783194,0.35684692898379167,0.0,0.1906671226024627,0.181105375289917
4,shapenet1357,0.4066622618506064,0.26519665873294507,0.0,0.2610200941562652,0.1531468033790588
4,shapenet1361,0.5929045839192357,0.3734694775781642,0.0,0.2876860648393631,0.1332599520683288
4,shapenet1397,0.2897594615241358,0.18162907002546508,0.0,0.2679242938756943,0.0369682908058166
4,shapenet1402,0.5922852278777666,0.4462323311993341,0.0,0.2557525634765625,0.1425018906593322
4,shapenet1470,0.3127077815744207,0.16267530045186157,0.0,0.2018815875053405,0.0665143132209777
4,shapenet1491,0.5522139108783742,0.44714712302424797,0.0,0.2422600388526916,0.2346081137657165
5,shapenet19,0.5589292734375583,0.46687035791055026,0.0,0.1743786633014679,0.0506070256233215
5,shapenet22,0.32529619211147603,0.2232376598144976,0.0,0.2954218983650207,0.1911990642547607
5,shapenet25,0.5075873696118165,0.36083274738355453,0.0,0.3006185740232467,0.2099207639694214
5,shapenet74,0.48017852718033294,0.4185744064743167,0.0,-0.0329806506633758,-0.0312279462814331
5,shapenet118,0.41238713760863654,0.3018237386023189,0.0,0.0737532079219818,0.0405457615852355
5,shapenet119,0.6089260904660123,0.48176731022400554,0.0,-0.061611533164978,-0.0691739320755004
5,shapenet126,0.1638556851302567,0.11614084140600522,0.34657359027997264,0.1008200645446777,-0.0086699128150939
5,shapenet184,0.42898642420443,0.39413609883214323,0.0,0.1629285514354705,0.0380235612392425
5,shapenet186,0.6278525652155009,0.43871564005291,0.0,0.3941926434636116,0.2805328369140625
5,shapenet204,0.46349751983140663,0.27926751604296735,0.0,0.1684716641902923,0.0291332602500915
5,shapenet232,0.5632747817152787,0.3694251758693103,0.0,0.2761305272579193,0.153318852186203
5,shapenet260,0.4471926986681132,0.2891738287494714,0.0,0.1633650362491607,0.0861707031726837
5,shapenet262,0.5828173780848878,0.4229791816051085,0.0,-0.0175676345825195,-0.1050140261650085
5,shapenet268,0.5130476656794652,0.32947531144392794,0.0,0.0166387259960174,-0.0165807008743286
5,shapenet271,0.40569246709309625,0.2536623093150723,0.0,0.1489351689815521,0.066796600818634
5,shapenet289,0.47827067238561694,0.3402287912529305,0.0,0.121879756450653,0.0571181178092956
5,shapenet304,0.4539247474159853,0.320438786815594,0.0,0.3597877323627472,0.2207829654216766
5,shapenet307,0.1840848209902055,0.10885049036882877,0.5493061443340549,0.1199081242084503,0.0181713700294494
5,shapenet359,0.26436429631081293,0.2089646390877723,0.0,-0.0233774185180664,-0.0478737950325012
5,shapenet372,0.3738471532165234,0.2814724601531814,0.0,0.0975420325994491,-0.066386193037033
5,shapenet379,0.5025072632425991,0.4277784547205828,0.0,0.1912712752819061,0.1614040732383728
5,shapenet388,0.4278920571747946,0.24024275362190983,0.6931471805599453,0.1534021198749542,0.0488551259040832
5,shapenet453,0.3080337637865471,0.16780162086589617,0.0,0.2453530430793762,0.0975065231323242
5,shapenet478,0.529785664355868,0.414026486484057,0.0,0.3612303882837295,0.3121097087860107
5,shapenet482,0.6065144477159605,0.4651167426552097,0.0,0.2556993365287781,0.1997835636138916
5,shapenet518,0.6122339232652505,0.20368826322746852,0.34657359027997264,0.1613881289958953,0.0327659845352172
5,shapenet529,0.34146202309037876,0.2384088952882607,0.0,0.0546767711639404,-0.0335785150527954
5,shapenet535,0.39966123749598403,0.2705709670816214,0.0,-0.0184566676616668,-0.0375724732875824
5,shapenet580,0.6021865502876087,0.500677338966599,0.0,0.122702732682228,0.0883298516273498
5,shapenet592,0.5075873696118165,0.36083274738355453,0.0,0.280944213271141,0.1592598855495453
5,shapenet608,0.5589292734375583,0.46687035791055026,0.0,0.1385710537433624,0.1172828674316406
5,shapenet616,0.6089260904660123,0.48176731022400554,0.0,0.1343266665935516,0.144422709941864
5,shapenet666,0.41238713760863654,0.3018237386023189,0.0,0.2225236892700195,0.120289921760559
5,shapenet683,0.48017852718033294,0.4185744064743167,0.0,0.0101172029972076,0.0489208102226257
5,shapenet686,0.32529619211147603,0.2232376598144976,0.0,0.1525685787200927,0.064503788948059
5,shapenet697,0.6021865502876087,0.500677338966599,0.0,0.2702126801013946,0.0468218922615051
5,shapenet732,0.1638556851302567,0.11614084140600522,0.34657359027997264,0.0394517183303833,0.0310443639755249
5,shapenet740,0.5304881703004445,0.3600683669954703,0.0,0.311003029346466,0.1906965374946594
5,shapenet759,0.40367569151531874,0.27632769335801705,0.0,0.0486537814140319,-0.0092963576316833
5,shapenet782,0.3435179161327143,0.18872545141124208,0.0,0.1153002381324768,0.0130805373191833
5,shapenet808,0.22875564067059062,0.18167444200118588,0.0,-0.0087919831275939,0.0088021755218505
5,shapenet820,0.48460367733282983,0.3360565075948131,0.0,0.2119284272193908,0.1661158204078674
5,shapenet840,0.5540007039676538,0.3547942741957883,0.0,0.1541697382926941,0.0693280100822448
5,shapenet846,0.3871618032962916,0.2534035395059541,0.0,0.3024904727935791,0.102748155593872
5,shapenet867,0.5543518231943217,0.3650418252982714,0.0,0.3898713588714599,0.2905645370483398
5,shapenet877,0.2768948819203023,0.1659540707389796,0.34657359027997264,0.1516141593456268,0.0178351402282714
5,shapenet906,0.40367569151531874,0.27632769335801705,0.0,0.0925131440162658,0.0447152853012084
5,shapenet918,0.5540007039676538,0.3547942741957883,0.0,0.0683385729789733,-0.0076104998588562
5,shapenet942,0.5304881703004445,0.3600683669954703,0.0,0.2022241950035095,0.1604292690753936
5,shapenet943,0.2768948819203023,0.1659540707389796,0.34657359027997264,0.0194944739341735,-0.0192859172821044
5,shapenet966,0.5543518231943217,0.3650418252982714,0.0,0.1743932962417602,0.0886536538600921
5,shapenet989,0.3435179161327143,0.18872545141124208,0.0,-0.0189959108829498,-0.0186413526535034
5,shapenet1005,0.3871618032962916,0.2534035395059541,0.0,0.209365427494049,0.0517405867576599
5,shapenet1019,0.48460367733282983,0.3360565075948131,0.0,0.1835637986660003,0.1106313467025756
5,shapenet1023,0.22875564067059062,0.18167444200118588,0.0,0.0677709579467773,0.0011004209518432
5,shapenet1070,0.3738471532165234,0.2814724601531814,0.0,0.2178670763969421,0.0718432664871215
5,shapenet1074,0.1840848209902055,0.10885049036882877,0.5493061443340549,0.2459059953689575,0.1257690191268921
5,shapenet1079,0.5025072632425991,0.4277784547205828,0.0,0.2191429436206817,0.1123298406600952
5,shapenet1113,0.26436429631081293,0.2089646390877723,0.0,0.0559393763542175,-0.0017550587654113
5,shapenet1141,0.47827067238561694,0.3402287912529305,0.0,-0.0475215315818786,-0.0316673517227172
5,shapenet1142,0.4539247474159853,0.320438786815594,0.0,0.2026818692684173,0.1275563836097717
5,shapenet1149,0.4278920571747946,0.24024275362190983,0.6931471805599453,0.2259259819984436,0.1033546924591064
5,shapenet1186,0.6278525652155009,0.43871564005291,0.0,0.0514902472496032,-0.0476050376892089
5,shapenet1234,0.5828173780848878,0.4229791816051085,0.0,0.0828440487384796,0.0737968981266021
5,shapenet1250,0.5130476656794652,0.32947531144392794,0.0,0.2540919184684753,0.1765790581703186
5,shapenet1255,0.40569246709309625,0.2536623093150723,0.0,-0.0330982953310012,-0.0990598201751709
5,shapenet1263,0.46349751983140663,0.27926751604296735,0.0,0.3592297732830047,0.2409014403820037
5,shapenet1296,0.5632747817152787,0.3694251758693103,0.0,0.2378077358007431,0.1303049027919769
5,shapenet1312,0.4471926986681132,0.2891738287494714,0.0,0.3431403636932373,0.2861449420452118
5,shapenet1321,0.42898642420443,0.39413609883214323,0.0,0.1909347474575042,0.181105375289917
5,shapenet1357,0.39966123749598403,0.2705709670816214,0.0,0.2410251498222351,0.1531468033790588
5,shapenet1361,0.6122339232652505,0.20368826322746852,0.34657359027997264,0.2598282545804977,0.1332599520683288
5,shapenet1397,0.3080337637865471,0.16780162086589617,0.0,0.2459262013435363,0.0369682908058166
5,shapenet1402,0.6065144477159605,0.4651167426552097,0.0,0.2477191686630249,0.1425018906593322
5,shapenet1470,0.34146202309037876,0.2384088952882607,0.0,0.1527754664421081,0.0665143132209777
5,shapenet1491,0.529785664355868,0.414026486484057,0.0,0.2816638499498367,0.2346081137657165
6,shapenet19,0.5373327718638493,0.3973066001704825,0.0,0.1921942234039306,0.0506070256233215
6,shapenet22,0.3890184622649029,0.26885090081155505,0.0,0.2747002243995666,0.1911990642547607
6,shapenet25,0.4906456230026489,0.33385516977738344,0.0,0.2509090453386307,0.2099207639694214
6,shapenet74,0.4936124269480524,0.3870129674294106,0.0,-0.0596665143966674,-0.0312279462814331
6,shapenet118,0.4308025232183237,0.3039753267425382,0.0,0.0485243201255798,0.0405457615852355
6,shapenet119,0.6064684429999294,0.507760207763539,0.0,-0.0498113632202148,-0.0691739320755004
6,shapenet126,0.24595052557101016,0.07440523208961297,0.6931471805599453,0.103384792804718,-0.0086699128150939
6,shapenet184,0.4475018457913366,0.311484143799841,0.0,0.1453389823436737,0.0380235612392425
6,shapenet186,0.6215006430397758,0.4640006329107541,0.0,0.3939235433936119,0.2805328369140625
6,shapenet204,0.4463097408139476,0.3282762822838582,0.0,0.1505614519119262,0.0291332602500915
6,shapenet232,0.6507416334085893,0.5749792777063328,0.0,0.2651586830615997,0.153318852186203
6,shapenet260,0.4140949648449912,0.22801295563787943,0.0,0.1472775936126709,0.0861707031726837
6,shapenet262,0.5377122932342698,0.40886199869456213,0.0,-0.0481237769126892,-0.1050140261650085
6,shapenet268,0.4533695612257239,0.3231928714087816,0.0,0.0265125930309295,-0.0165807008743286
6,shapenet271,0.41180593597132026,0.26962485162130717,0.0,0.1306556612253189,0.066796600818634
6,shapenet289,0.4928415446896033,0.2781326163870563,0.0,0.1319198608398437,0.0571181178092956
6,shapenet304,0.4489277775791113,0.2966222483316157,0.0,0.3767012059688568,0.2207829654216766
6,shapenet307,0.24154960772859688,0.06168449853731661,0.34657359027997264,0.0891798734664917,0.0181713700294494
6,shapenet359,0.2513136984004752,0.11164043089378795,0.6931471805599453,-0.0252266526222229,-0.0478737950325012
6,shapenet372,0.372057506196434,0.2670832463103359,0.0,0.0876834541559219,-0.066386193037033
6,shapenet379,0.5059922911571747,0.3000539187029662,0.0,0.1991025507450103,0.1614040732383728
6,shapenet388,0.5139037263500504,0.37248582486655407,0.34657359027997264,0.1416698992252349,0.0488551259040832
6,shapenet453,0.3288198608689602,0.21507047016652292,0.0,0.2454621195793151,0.0975065231323242
6,shapenet478,0.5645272876649916,0.46210383967602886,0.0,0.350320540368557,0.3121097087860107
6,shapenet482,0.596782992124246,0.5151203460253195,0.0,0.2295858263969421,0.1997835636138916
6,shapenet518,0.578592268114309,0.17113868903495733,0.34657359027997264,0.1285446584224701,0.0327659845352172
6,shapenet529,0.4254590936029222,0.3135546673830283,0.0,0.1229800432920456,-0.0335785150527954
6,shapenet535,0.3537119981136403,0.2041645821772028,0.0,0.0185990631580352,-0.0375724732875824
6,shapenet580,0.6571010053002428,0.572598400869681,0.0,0.1167226731777191,0.0883298516273498
6,shapenet592,0.4906456230026489,0.33385516977738344,0.0,0.3175206929445267,0.1592598855495453
6,shapenet608,0.5373327718638493,0.3973066001704825,0.0,0.0210731029510498,0.1172828674316406
6,shapenet616,0.6064684429999294,0.507760207763539,0.0,0.175433337688446,0.144422709941864
6,shapenet666,0.4308025232183237,0.3039753267425382,0.0,0.2272939682006836,0.120289921760559
6,shapenet683,0.4936124269480524,0.3870129674294106,0.0,-0.0040871202945709,0.0489208102226257
6,shapenet686,0.3890184622649029,0.26885090081155505,0.0,0.1380206942558288,0.064503788948059
6,shapenet697,0.6571010053002428,0.572598400869681,0.0,0.2393298596143722,0.0468218922615051
6,shapenet732,0.24595052557101016,0.07440523208961297,0.6931471805599453,0.064717948436737,0.0310443639755249
6,shapenet740,0.5857723596031301,0.43170086505043226,0.0,0.322910875082016,0.1906965374946594
6,shapenet759,0.43542992534975916,0.3416616044801358,0.0,0.0439901947975158,-0.0092963576316833
6,shapenet782,0.3617694005372941,0.21280075029169992,0.0,0.1298509538173675,0.0130805373191833
6,shapenet808,0.24461367089356267,0.17805687989766428,0.0,-0.0238783061504364,0.0088021755218505
6,shapenet820,0.43568610371247285,0.23390830978205368,0.34657359027997264,0.2127750515937805,0.1661158204078674
6,shapenet840,0.5871983971131571,0.4914966764560476,0.0,0.099556416273117,0.0693280100822448
6,shapenet846,0.4191227984089083,0.3171976306958845,0.0,0.2998868227005005,0.102748155593872
6,shapenet867,0.47391094724810623,0.300935466249084,0.0,0.3359712362289428,0.2905645370483398
6,shapenet877,0.29715548677223713,0.16309406251137903,0.34657359027997264,0.2210906744003296,0.0178351402282714
6,shapenet906,0.43542992534975916,0.3416616044801358,0.0,0.1037523746490478,0.0447152853012084
6,shapenet918,0.5871983971131571,0.4914966764560476,0.0,0.0402841567993164,-0.0076104998588562
6,shapenet942,0.5857723596031301,0.43170086505043226,0.0,0.1705461740493774,0.1604292690753936
6,shapenet943,0.29715548677223713,0.16309406251137903,0.34657359027997264,0.0425360798835754,-0.0192859172821044
6,shapenet966,0.47391094724810623,0.300935466249084,0.0,0.1341349184513092,0.0886536538600921
6,shapenet989,0.3617694005372941,0.21280075029169992,0.0,0.0034539699554443,-0.0186413526535034
6,shapenet1005,0.4191227984089083,0.3171976306958845,0.0,0.2187093198299408,0.0517405867576599
6,shapenet1019,0.43568610371247285,0.23390830978205368,0.34657359027997264,0.179863691329956,0.1106313467025756
6,shapenet1023,0.24461367089356267,0.17805687989766428,0.0,0.0873064398765564,0.0011004209518432
6,shapenet1070,0.372057506196434,0.2670832463103359,0.0,0.2473938465118408,0.0718432664871215
6,shapenet1074,0.24154960772859688,0.06168449853731661,0.34657359027997264,0.252500832080841,0.1257690191268921
6,shapenet1079,0.5059922911571747,0.3000539187029662,0.0,0.2370958924293518,0.1123298406600952
6,shapenet1113,0.2513136984004752,0.11164043089378795,0.6931471805599453,0.0679794549942016,-0.0017550587654113
6,shapenet1141,0.4928415446896033,0.2781326163870563,0.0,-0.0409181714057922,-0.0316673517227172
6,shapenet1142,0.4489277775791113,0.2966222483316157,0.0,0.2220436036586761,0.1275563836097717
6,shapenet1149,0.5139037263500504,0.37248582486655407,0.34657359027997264,0.2174498736858368,0.1033546924591064
6,shapenet1186,0.6215006430397758,0.4640006329107541,0.0,0.0477027297019958,-0.0476050376892089
6,shapenet1234,0.5377122932342698,0.40886199869456213,0.0,0.1109856963157653,0.0737968981266021
6,shapenet1250,0.4533695612257239,0.3231928714087816,0.0,0.2248700559139251,0.1765790581703186
6,shapenet1255,0.41180593597132026,0.26962485162130717,0.0,-0.0679211020469665,-0.0990598201751709
6,shapenet1263,0.4463097408139476,0.3282762822838582,0.0,0.3099279627203941,0.2409014403820037
6,shapenet1296,0.6507416334085893,0.5749792777063328,0.0,0.2472869902849197,0.1303049027919769
6,shapenet1312,0.4140949648449912,0.22801295563787943,0.0,0.3088257908821106,0.2861449420452118
6,shapenet1321,0.4475018457913366,0.311484143799841,0.0,0.0730667114257812,0.181105375289917
6,shapenet1357,0.3537119981136403,0.2041645821772028,0.0,0.2491520047187805,0.1531468033790588
6,shapenet1361,0.578592268114309,0.17113868903495733,0.34657359027997264,0.2586704343557358,0.1332599520683288
6,shapenet1397,0.3288198608689602,0.21507047016652292,0.0,0.2390325665473938,0.0369682908058166
6,shapenet1402,0.596782992124246,0.5151203460253195,0.0,0.2831761240959167,0.1425018906593322
6,shapenet1470,0.4254590936029222,0.3135546673830283,0.0,0.2041800022125244,0.0665143132209777
6,shapenet1491,0.5645272876649916,0.46210383967602886,0.0,0.2611798793077469,0.2346081137657165
7,shapenet19,0.5520394090797385,0.4735813453622461,0.0,0.1846247613430023,0.0506070256233215
7,shapenet22,0.40636868896404443,0.25512112267475523,0.0,0.2786048054695129,0.1911990642547607
7,shapenet25,0.5279058737513627,0.39223017067395965,0.0,0.2768450528383255,0.2099207639694214
7,shapenet74,0.48679447520234764,0.43931674458113046,0.0,-0.028698593378067,-0.0312279462814331
7,shapenet118,0.42864385044818787,0.27194082529924607,0.0,0.0540536493062973,0.0405457615852355
7,shapenet119,0.62864272820588,0.503648658626275,0.0,-0.0584639906883239,-0.0691739320755004
7,shapenet126,0.1903809926641107,0.07440523208961297,0.8958797346140275,0.113033652305603,-0.0086699128150939
7,shapenet184,0.43993192329016917,0.2955375570618558,0.0,0.1840308606624603,0.0380235612392425
7,shapenet186,0.6249626895811691,0.4728012140542191,0.0,0.39781054854393,0.2805328369140625
7,shapenet204,0.45767118243640176,0.3308190163902277,0.0,0.132883608341217,0.0291332602500915
7,shapenet232,0.5302023305851579,0.25247562136280266,0.34657359027997264,0.2640235722064972,0.153318852186203
7,shapenet260,0.4641549089609736,0.31617535807937974,0.0,0.1694705486297607,0.0861707031726837
7,shapenet262,0.5973719915775048,0.4328341370340672,0.0,-0.0359899401664733,-0.1050140261650085
7,shapenet268,0.526146418763948,0.28816128902866456,0.0,0.016405701637268,-0.0165807008743286
7,shapenet271,0.39790108309000155,0.21825870565293248,0.0,0.1590213030576706,0.066796600818634
7,shapenet289,0.5157674015551926,0.2773955561481767,0.0,0.1488193869590759,0.0571181178092956
7,shapenet304,0.46148760398084276,0.35012250375944687,0.0,0.3878205418586731,0.2207829654216766
7,shapenet307,0.21576190296912073,0.12211717179345022,0.0,0.0947661101818084,0.0181713700294494
7,shapenet359,0.2856461840675174,0.22857395718215512,0.0,-0.0324327945709228,-0.0478737950325012
7,shapenet372,0.3740644692021535,0.3004126248435308,0.0,0.1127144396305084,-0.066386193037033
7,shapenet379,0.5299984844336207,0.3954202776349585,0.0,0.2083749771118164,0.1614040732383728
7,shapenet388,0.46290284959026573,0.3433010012625742,0.6931471805599453,0.1099604070186615,0.0488551259040832
7,shapenet453,0.3294137542149717,0.24521741099824462,0.0,0.256372332572937,0.0975065231323242
7,shapenet478,0.5795819862610921,0.4423006262250825,0.0,0.3475400954484939,0.3121097087860107
7,shapenet482,0.5366435057831935,0.3864685652460609,0.0,0.221861645579338,0.1997835636138916
7,shapenet518,0.5603873320321002,0.41025515435710547,0.0,0.172885000705719,0.0327659845352172
